# upstream 1f70213d4922b434345f639b441681e470c7cfc1
file	package	receiver	name	start	end	id
tsc/internal/checker/emitresolver.go	internal/checker	EmitResolver	TryJSTypeNodeToTypeNode	1272	1279	tsc/internal/checker/emitresolver.go:EmitResolver.TryJSTypeNodeToTypeNode
tsc/internal/checker/emitresolver.go	internal/checker	EmitResolver	IsThisPropertyAssignmentDeclarationRedundant	1292	1323	tsc/internal/checker/emitresolver.go:EmitResolver.IsThisPropertyAssignmentDeclarationRedundant
tsc/internal/checker/exports.go	internal/checker	Checker	GetStringType	8	10	tsc/internal/checker/exports.go:Checker.GetStringType
tsc/internal/checker/exports.go	internal/checker	Checker	GetNumberType	12	14	tsc/internal/checker/exports.go:Checker.GetNumberType
tsc/internal/checker/exports.go	internal/checker	Checker	GetBooleanType	16	18	tsc/internal/checker/exports.go:Checker.GetBooleanType
tsc/internal/checker/exports.go	internal/checker	Checker	GetVoidType	20	22	tsc/internal/checker/exports.go:Checker.GetVoidType
tsc/internal/checker/exports.go	internal/checker	Checker	GetUndefinedType	24	26	tsc/internal/checker/exports.go:Checker.GetUndefinedType
tsc/internal/checker/exports.go	internal/checker	Checker	GetNullType	28	30	tsc/internal/checker/exports.go:Checker.GetNullType
tsc/internal/checker/exports.go	internal/checker	Checker	GetAnyType	32	34	tsc/internal/checker/exports.go:Checker.GetAnyType
tsc/internal/checker/exports.go	internal/checker	Checker	GetErrorType	36	38	tsc/internal/checker/exports.go:Checker.GetErrorType
tsc/internal/checker/exports.go	internal/checker	Checker	GetNeverType	40	42	tsc/internal/checker/exports.go:Checker.GetNeverType
tsc/internal/checker/exports.go	internal/checker	Checker	GetUnknownType	44	46	tsc/internal/checker/exports.go:Checker.GetUnknownType
tsc/internal/checker/exports.go	internal/checker	Checker	GetBigIntType	48	50	tsc/internal/checker/exports.go:Checker.GetBigIntType
tsc/internal/checker/exports.go	internal/checker	Checker	GetESSymbolType	52	54	tsc/internal/checker/exports.go:Checker.GetESSymbolType
tsc/internal/checker/exports.go	internal/checker	Checker	GetNonPrimitiveType	56	58	tsc/internal/checker/exports.go:Checker.GetNonPrimitiveType
tsc/internal/checker/exports.go	internal/checker	Checker	GetBaseTypeOfLiteralType	60	62	tsc/internal/checker/exports.go:Checker.GetBaseTypeOfLiteralType
tsc/internal/checker/exports.go	internal/checker	Checker	GetUnknownSymbol	64	66	tsc/internal/checker/exports.go:Checker.GetUnknownSymbol
tsc/internal/checker/exports.go	internal/checker	Checker	GetUndefinedSymbol	68	70	tsc/internal/checker/exports.go:Checker.GetUndefinedSymbol
tsc/internal/checker/exports.go	internal/checker	Checker	GetArgumentsSymbol	72	74	tsc/internal/checker/exports.go:Checker.GetArgumentsSymbol
tsc/internal/checker/exports.go	internal/checker	Checker	GetUnknownSignature	76	78	tsc/internal/checker/exports.go:Checker.GetUnknownSignature
tsc/internal/checker/exports.go	internal/checker	Checker	GetUnionType	80	82	tsc/internal/checker/exports.go:Checker.GetUnionType
tsc/internal/checker/exports.go	internal/checker	Checker	GetNameTypeOfSymbol	84	89	tsc/internal/checker/exports.go:Checker.GetNameTypeOfSymbol
tsc/internal/checker/exports.go	internal/checker		IsTypeUsableAsPropertyName	91	93	tsc/internal/checker/exports.go:IsTypeUsableAsPropertyName
tsc/internal/checker/exports.go	internal/checker		GetPropertyNameFromType	95	97	tsc/internal/checker/exports.go:GetPropertyNameFromType
tsc/internal/checker/exports.go	internal/checker	Checker	GetGlobalSymbol	99	101	tsc/internal/checker/exports.go:Checker.GetGlobalSymbol
tsc/internal/checker/exports.go	internal/checker	Checker	GetMergedSymbol	103	105	tsc/internal/checker/exports.go:Checker.GetMergedSymbol
tsc/internal/checker/exports.go	internal/checker	Checker	TryFindAmbientModule	107	109	tsc/internal/checker/exports.go:Checker.TryFindAmbientModule
tsc/internal/checker/exports.go	internal/checker	Checker	GetImmediateAliasedSymbol	111	113	tsc/internal/checker/exports.go:Checker.GetImmediateAliasedSymbol
tsc/internal/checker/exports.go	internal/checker	Checker	GetTargetSymbol	115	117	tsc/internal/checker/exports.go:Checker.GetTargetSymbol
tsc/internal/checker/exports.go	internal/checker	Checker	GetTypeOnlyAliasDeclaration	119	121	tsc/internal/checker/exports.go:Checker.GetTypeOnlyAliasDeclaration
tsc/internal/checker/exports.go	internal/checker	Checker	ResolveExternalModuleName	123	125	tsc/internal/checker/exports.go:Checker.ResolveExternalModuleName
tsc/internal/checker/exports.go	internal/checker	Checker	ResolveExternalModuleSymbol	127	129	tsc/internal/checker/exports.go:Checker.ResolveExternalModuleSymbol
tsc/internal/checker/exports.go	internal/checker	Checker	GetTypeFromTypeNode	131	133	tsc/internal/checker/exports.go:Checker.GetTypeFromTypeNode
tsc/internal/checker/exports.go	internal/checker	Checker	IsArrayLikeType	135	137	tsc/internal/checker/exports.go:Checker.IsArrayLikeType
tsc/internal/checker/exports.go	internal/checker	Checker	GetPropertiesOfType	139	141	tsc/internal/checker/exports.go:Checker.GetPropertiesOfType
tsc/internal/checker/exports.go	internal/checker	Checker	GetPropertyOfType	143	145	tsc/internal/checker/exports.go:Checker.GetPropertyOfType
tsc/internal/checker/exports.go	internal/checker	Checker	TypeHasCallOrConstructSignatures	147	149	tsc/internal/checker/exports.go:Checker.TypeHasCallOrConstructSignatures
tsc/internal/checker/exports.go	internal/checker	Checker	IsPropertyAccessible	159	161	tsc/internal/checker/exports.go:Checker.IsPropertyAccessible
tsc/internal/checker/exports.go	internal/checker	Checker	GetTypeOfPropertyOfContextualType	163	165	tsc/internal/checker/exports.go:Checker.GetTypeOfPropertyOfContextualType
tsc/internal/checker/exports.go	internal/checker		GetDeclarationModifierFlagsFromSymbol	167	169	tsc/internal/checker/exports.go:GetDeclarationModifierFlagsFromSymbol
tsc/internal/checker/exports.go	internal/checker	Checker	WasCanceled	171	173	tsc/internal/checker/exports.go:Checker.WasCanceled
tsc/internal/checker/exports.go	internal/checker	Checker	GetSignaturesOfType	175	177	tsc/internal/checker/exports.go:Checker.GetSignaturesOfType
tsc/internal/checker/exports.go	internal/checker	Checker	GetDeclaredTypeOfSymbol	179	181	tsc/internal/checker/exports.go:Checker.GetDeclaredTypeOfSymbol
tsc/internal/checker/exports.go	internal/checker	Checker	GetTypeOfSymbol	183	185	tsc/internal/checker/exports.go:Checker.GetTypeOfSymbol
tsc/internal/checker/exports.go	internal/checker	Checker	GetNonMissingTypeOfSymbol	187	189	tsc/internal/checker/exports.go:Checker.GetNonMissingTypeOfSymbol
tsc/internal/checker/exports.go	internal/checker	Checker	GetConstraintOfTypeParameter	191	193	tsc/internal/checker/exports.go:Checker.GetConstraintOfTypeParameter
tsc/internal/checker/exports.go	internal/checker	Checker	GetTrueTypeOfConditionalType	195	197	tsc/internal/checker/exports.go:Checker.GetTrueTypeOfConditionalType
tsc/internal/checker/exports.go	internal/checker	Checker	GetFalseTypeOfConditionalType	199	201	tsc/internal/checker/exports.go:Checker.GetFalseTypeOfConditionalType
tsc/internal/checker/exports.go	internal/checker	Checker	GetDefaultFromTypeParameter	203	205	tsc/internal/checker/exports.go:Checker.GetDefaultFromTypeParameter
tsc/internal/checker/exports.go	internal/checker	Checker	GetEffectiveDeclarationFlags	207	209	tsc/internal/checker/exports.go:Checker.GetEffectiveDeclarationFlags
tsc/internal/checker/exports.go	internal/checker	Checker	GetBaseConstraintOfType	211	213	tsc/internal/checker/exports.go:Checker.GetBaseConstraintOfType
tsc/internal/checker/exports.go	internal/checker	Checker	GetTypePredicateOfSignature	215	217	tsc/internal/checker/exports.go:Checker.GetTypePredicateOfSignature
tsc/internal/checker/exports.go	internal/checker		IsTupleType	219	221	tsc/internal/checker/exports.go:IsTupleType
tsc/internal/checker/exports.go	internal/checker		IsTupleTypeTarget	223	225	tsc/internal/checker/exports.go:IsTupleTypeTarget
tsc/internal/checker/exports.go	internal/checker	Checker	IsArrayType	227	229	tsc/internal/checker/exports.go:Checker.IsArrayType
tsc/internal/checker/exports.go	internal/checker	Checker	IsReadonlySymbol	231	233	tsc/internal/checker/exports.go:Checker.IsReadonlySymbol
tsc/internal/checker/exports.go	internal/checker	Checker	GetReturnTypeOfSignature	235	237	tsc/internal/checker/exports.go:Checker.GetReturnTypeOfSignature
tsc/internal/checker/exports.go	internal/checker	Checker	HasEffectiveRestParameter	239	241	tsc/internal/checker/exports.go:Checker.HasEffectiveRestParameter
tsc/internal/checker/exports.go	internal/checker	Checker	GetLocalTypeParametersOfClassOrInterfaceOrTypeAlias	243	245	tsc/internal/checker/exports.go:Checker.GetLocalTypeParametersOfClassOrInterfaceOrTypeAlias
tsc/internal/checker/exports.go	internal/checker	Checker	GetContextualTypeForObjectLiteralElement	247	249	tsc/internal/checker/exports.go:Checker.GetContextualTypeForObjectLiteralElement
tsc/internal/checker/exports.go	internal/checker	Checker	TypePredicateToString	251	253	tsc/internal/checker/exports.go:Checker.TypePredicateToString
tsc/internal/checker/exports.go	internal/checker	Checker	GetExpandedParameters	255	257	tsc/internal/checker/exports.go:Checker.GetExpandedParameters
tsc/internal/checker/exports.go	internal/checker	Checker	GetResolvedSignature	259	261	tsc/internal/checker/exports.go:Checker.GetResolvedSignature
tsc/internal/checker/exports.go	internal/checker	Checker	GetTypeOfPropertyOfType	264	266	tsc/internal/checker/exports.go:Checker.GetTypeOfPropertyOfType
tsc/internal/checker/exports.go	internal/checker	Checker	GetContextualTypeForArgumentAtIndex	268	270	tsc/internal/checker/exports.go:Checker.GetContextualTypeForArgumentAtIndex
tsc/internal/checker/exports.go	internal/checker	Checker	GetIndexSignaturesAtLocation	272	274	tsc/internal/checker/exports.go:Checker.GetIndexSignaturesAtLocation
tsc/internal/checker/exports.go	internal/checker	Checker	GetResolvedSymbol	276	278	tsc/internal/checker/exports.go:Checker.GetResolvedSymbol
tsc/internal/checker/exports.go	internal/checker	Checker	GetJsxNamespace	280	282	tsc/internal/checker/exports.go:Checker.GetJsxNamespace
tsc/internal/checker/exports.go	internal/checker	Checker	GetJsxFragmentFactory	284	290	tsc/internal/checker/exports.go:Checker.GetJsxFragmentFactory
tsc/internal/checker/exports.go	internal/checker	Checker	ResolveName	292	294	tsc/internal/checker/exports.go:Checker.ResolveName
tsc/internal/checker/exports.go	internal/checker	Checker	GetSymbolFlags	296	298	tsc/internal/checker/exports.go:Checker.GetSymbolFlags
tsc/internal/checker/exports.go	internal/checker	Checker	GetBaseTypes	300	302	tsc/internal/checker/exports.go:Checker.GetBaseTypes
tsc/internal/checker/exports.go	internal/checker	Checker	GetApparentType	304	306	tsc/internal/checker/exports.go:Checker.GetApparentType
tsc/internal/checker/exports.go	internal/checker	Checker	GetReducedType	308	310	tsc/internal/checker/exports.go:Checker.GetReducedType
tsc/internal/checker/exports.go	internal/checker	Checker	GetFullyQualifiedName	314	316	tsc/internal/checker/exports.go:Checker.GetFullyQualifiedName
tsc/internal/checker/exports.go	internal/checker	Checker	GetBaseConstructorTypeOfClass	318	320	tsc/internal/checker/exports.go:Checker.GetBaseConstructorTypeOfClass
tsc/internal/checker/exports.go	internal/checker	Checker	GetMemberOverrideModifierStatus	322	324	tsc/internal/checker/exports.go:Checker.GetMemberOverrideModifierStatus
tsc/internal/checker/exports.go	internal/checker	Checker	GetRestTypeOfSignature	326	328	tsc/internal/checker/exports.go:Checker.GetRestTypeOfSignature
tsc/internal/checker/exports.go	internal/checker	Checker	GetTypeArguments	330	332	tsc/internal/checker/exports.go:Checker.GetTypeArguments
tsc/internal/checker/exports.go	internal/checker	Checker	GetIndexInfoOfType	334	336	tsc/internal/checker/exports.go:Checker.GetIndexInfoOfType
tsc/internal/checker/exports.go	internal/checker	Checker	GetIndexInfosOfType	338	340	tsc/internal/checker/exports.go:Checker.GetIndexInfosOfType
tsc/internal/checker/exports.go	internal/checker	Checker	IsContextSensitive	342	344	tsc/internal/checker/exports.go:Checker.IsContextSensitive
tsc/internal/checker/exports.go	internal/checker	Checker	FillMissingTypeArguments	346	348	tsc/internal/checker/exports.go:Checker.FillMissingTypeArguments
tsc/internal/checker/exports.go	internal/checker	Checker	GetMinTypeArgumentCount	350	352	tsc/internal/checker/exports.go:Checker.GetMinTypeArgumentCount
tsc/internal/checker/exports.go	internal/checker	Checker	GetWidenedLiteralType	354	356	tsc/internal/checker/exports.go:Checker.GetWidenedLiteralType
tsc/internal/checker/exports.go	internal/checker	Checker	IsTypeAssignableTo	358	360	tsc/internal/checker/exports.go:Checker.IsTypeAssignableTo
tsc/internal/checker/exports.go	internal/checker	Checker	GetUnionTypeEx	362	364	tsc/internal/checker/exports.go:Checker.GetUnionTypeEx
tsc/internal/checker/exports.go	internal/checker	Checker	RequiresAddingImplicitUndefined	366	376	tsc/internal/checker/exports.go:Checker.RequiresAddingImplicitUndefined
tsc/internal/checker/exports.go	internal/checker	Checker	RemoveMissingOrUndefinedType	378	380	tsc/internal/checker/exports.go:Checker.RemoveMissingOrUndefinedType
tsc/internal/checker/exports.go	internal/checker	Checker	GetWidenedType	382	384	tsc/internal/checker/exports.go:Checker.GetWidenedType
tsc/internal/checker/exports.go	internal/checker	Checker	CompareSymbols	386	388	tsc/internal/checker/exports.go:Checker.CompareSymbols
tsc/internal/checker/flow.go	internal/checker	FlowType	isNil	24	26	tsc/internal/checker/flow.go:FlowType.isNil
tsc/internal/checker/flow.go	internal/checker	Checker	newFlowType	28	33	tsc/internal/checker/flow.go:Checker.newFlowType
tsc/internal/checker/flow.go	internal/checker	Checker	getFlowState	52	59	tsc/internal/checker/flow.go:Checker.getFlowState
tsc/internal/checker/flow.go	internal/checker	Checker	putFlowState	61	67	tsc/internal/checker/flow.go:Checker.putFlowState
tsc/internal/checker/flow.go	internal/checker		getFlowNodeOfNode	69	75	tsc/internal/checker/flow.go:getFlowNodeOfNode
tsc/internal/checker/flow.go	internal/checker	Checker	getFlowTypeOfReference	77	79	tsc/internal/checker/flow.go:Checker.getFlowTypeOfReference
tsc/internal/checker/flow.go	internal/checker	Checker	getFlowTypeOfReferenceEx	81	115	tsc/internal/checker/flow.go:Checker.getFlowTypeOfReferenceEx
tsc/internal/checker/flow.go	internal/checker	Checker	getTypeAtFlowNode	117	206	tsc/internal/checker/flow.go:Checker.getTypeAtFlowNode
tsc/internal/checker/flow.go	internal/checker		getBranchLabelAntecedents	208	218	tsc/internal/checker/flow.go:getBranchLabelAntecedents
tsc/internal/checker/flow.go	internal/checker	Checker	getTypeAtFlowAssignment	220	274	tsc/internal/checker/flow.go:Checker.getTypeAtFlowAssignment
tsc/internal/checker/flow.go	internal/checker	Checker	getInitialOrAssignedType	276	281	tsc/internal/checker/flow.go:Checker.getInitialOrAssignedType
tsc/internal/checker/flow.go	internal/checker	Checker	isEmptyArrayAssignment	283	286	tsc/internal/checker/flow.go:Checker.isEmptyArrayAssignment
tsc/internal/checker/flow.go	internal/checker	Checker	getTypeAtFlowCall	288	314	tsc/internal/checker/flow.go:Checker.getTypeAtFlowCall
tsc/internal/checker/flow.go	internal/checker	Checker	narrowTypeByTypePredicate	316	336	tsc/internal/checker/flow.go:Checker.narrowTypeByTypePredicate
tsc/internal/checker/flow.go	internal/checker	Checker	narrowTypeByAssertion	338	352	tsc/internal/checker/flow.go:Checker.narrowTypeByAssertion
tsc/internal/checker/flow.go	internal/checker	Checker	getTypeAtFlowCondition	354	373	tsc/internal/checker/flow.go:Checker.getTypeAtFlowCondition
tsc/internal/checker/flow.go	internal/checker	Checker	narrowType	377	413	tsc/internal/checker/flow.go:Checker.narrowType
tsc/internal/checker/flow.go	internal/checker	Checker	narrowTypeByOptionality	415	426	tsc/internal/checker/flow.go:Checker.narrowTypeByOptionality
tsc/internal/checker/flow.go	internal/checker	Checker	narrowTypeByTruthiness	428	442	tsc/internal/checker/flow.go:Checker.narrowTypeByTruthiness
tsc/internal/checker/flow.go	internal/checker	Checker	narrowTypeByCallExpression	444	467	tsc/internal/checker/flow.go:Checker.narrowTypeByCallExpression
tsc/internal/checker/flow.go	internal/checker	Checker	narrowTypeByBinaryExpression	469	554	tsc/internal/checker/flow.go:Checker.narrowTypeByBinaryExpression
tsc/internal/checker/flow.go	internal/checker	Checker	narrowTypeByEquality	556	612	tsc/internal/checker/flow.go:Checker.narrowTypeByEquality
tsc/internal/checker/flow.go	internal/checker	Checker	narrowTypeByTypeof	614	633	tsc/internal/checker/flow.go:Checker.narrowTypeByTypeof
tsc/internal/checker/flow.go	internal/checker	Checker	narrowTypeByLiteralExpression	646	655	tsc/internal/checker/flow.go:Checker.narrowTypeByLiteralExpression
tsc/internal/checker/flow.go	internal/checker	Checker	narrowTypeByTypeName	657	683	tsc/internal/checker/flow.go:Checker.narrowTypeByTypeName
tsc/internal/checker/flow.go	internal/checker	Checker	narrowTypeByTypeFacts	685	700	tsc/internal/checker/flow.go:Checker.narrowTypeByTypeFacts
tsc/internal/checker/flow.go	internal/checker	Checker	narrowTypeByDiscriminantProperty	702	723	tsc/internal/checker/flow.go:Checker.narrowTypeByDiscriminantProperty
tsc/internal/checker/flow.go	internal/checker	Checker	narrowTypeByDiscriminant	725	748	tsc/internal/checker/flow.go:Checker.narrowTypeByDiscriminant
tsc/internal/checker/flow.go	internal/checker	Checker	isMatchingConstructorReference	750	758	tsc/internal/checker/flow.go:Checker.isMatchingConstructorReference
tsc/internal/checker/flow.go	internal/checker	Checker	narrowTypeByConstructor	760	792	tsc/internal/checker/flow.go:Checker.narrowTypeByConstructor
tsc/internal/checker/flow.go	internal/checker	Checker	isConstructedBy	794	804	tsc/internal/checker/flow.go:Checker.isConstructedBy
tsc/internal/checker/flow.go	internal/checker	Checker	narrowTypeByBooleanComparison	806	809	tsc/internal/checker/flow.go:Checker.narrowTypeByBooleanComparison
tsc/internal/checker/flow.go	internal/checker	Checker	narrowTypeByInstanceof	811	844	tsc/internal/checker/flow.go:Checker.narrowTypeByInstanceof
tsc/internal/checker/flow.go	internal/checker	Checker	getNarrowedType	846	857	tsc/internal/checker/flow.go:Checker.getNarrowedType
tsc/internal/checker/flow.go	internal/checker	Checker	getNarrowedTypeWorker	859	964	tsc/internal/checker/flow.go:Checker.getNarrowedTypeWorker
tsc/internal/checker/flow.go	internal/checker	Checker	getInstanceType	966	980	tsc/internal/checker/flow.go:Checker.getInstanceType
tsc/internal/checker/flow.go	internal/checker	Checker	narrowTypeByPrivateIdentifierInInExpression	982	999	tsc/internal/checker/flow.go:Checker.narrowTypeByPrivateIdentifierInInExpression
tsc/internal/checker/flow.go	internal/checker	Checker	narrowTypeByInKeyword	1001	1022	tsc/internal/checker/flow.go:Checker.narrowTypeByInKeyword
tsc/internal/checker/flow.go	internal/checker	Checker	isTypePresencePossible	1024	1030	tsc/internal/checker/flow.go:Checker.isTypePresencePossible
tsc/internal/checker/flow.go	internal/checker	Checker	narrowTypeByOptionalChainContainment	1032	1057	tsc/internal/checker/flow.go:Checker.narrowTypeByOptionalChainContainment
tsc/internal/checker/flow.go	internal/checker	Checker	getTypeAtSwitchClause	1059	1089	tsc/internal/checker/flow.go:Checker.getTypeAtSwitchClause
tsc/internal/checker/flow.go	internal/checker	Checker	narrowTypeBySwitchOnDiscriminant	1091	1155	tsc/internal/checker/flow.go:Checker.narrowTypeBySwitchOnDiscriminant
tsc/internal/checker/flow.go	internal/checker	Checker	narrowTypeBySwitchOnTypeOf	1157	1185	tsc/internal/checker/flow.go:Checker.narrowTypeBySwitchOnTypeOf
tsc/internal/checker/flow.go	internal/checker	Checker	narrowTypeBySwitchOnTrue	1187	1221	tsc/internal/checker/flow.go:Checker.narrowTypeBySwitchOnTrue
tsc/internal/checker/flow.go	internal/checker	Checker	narrowTypeBySwitchOptionalChainContainment	1223	1229	tsc/internal/checker/flow.go:Checker.narrowTypeBySwitchOptionalChainContainment
tsc/internal/checker/flow.go	internal/checker	Checker	narrowTypeBySwitchOnDiscriminantProperty	1231	1251	tsc/internal/checker/flow.go:Checker.narrowTypeBySwitchOnDiscriminantProperty
tsc/internal/checker/flow.go	internal/checker	Checker	getTypeAtFlowBranchLabel	1253	1309	tsc/internal/checker/flow.go:Checker.getTypeAtFlowBranchLabel
tsc/internal/checker/flow.go	internal/checker	Checker	getUnionOrEvolvingArrayType	1314	1323	tsc/internal/checker/flow.go:Checker.getUnionOrEvolvingArrayType
tsc/internal/checker/flow.go	internal/checker	Checker	getTypeAtFlowLoopLabel	1325	1402	tsc/internal/checker/flow.go:Checker.getTypeAtFlowLoopLabel
tsc/internal/checker/flow.go	internal/checker	Checker	getTypeAtFlowArrayMutation	1404	1434	tsc/internal/checker/flow.go:Checker.getTypeAtFlowArrayMutation
tsc/internal/checker/flow.go	internal/checker	Checker	getDiscriminantPropertyAccess	1436	1455	tsc/internal/checker/flow.go:Checker.getDiscriminantPropertyAccess
tsc/internal/checker/flow.go	internal/checker	Checker	getCandidateDiscriminantPropertyAccess	1457	1494	tsc/internal/checker/flow.go:Checker.getCandidateDiscriminantPropertyAccess
tsc/internal/checker/flow.go	internal/checker		getCandidateVariableDeclarationInitializer	1496	1503	tsc/internal/checker/flow.go:getCandidateVariableDeclarationInitializer
tsc/internal/checker/flow.go	internal/checker	Checker	getEvolvingArrayType	1509	1518	tsc/internal/checker/flow.go:Checker.getEvolvingArrayType
tsc/internal/checker/flow.go	internal/checker	Checker	getElementTypeOfEvolvingArrayType	1520	1525	tsc/internal/checker/flow.go:Checker.getElementTypeOfEvolvingArrayType
tsc/internal/checker/flow.go	internal/checker		isEvolvingArrayTypeList	1527	1538	tsc/internal/checker/flow.go:isEvolvingArrayTypeList
tsc/internal/checker/flow.go	internal/checker	Checker	isEvolvingArrayOperationTarget	1542	1552	tsc/internal/checker/flow.go:Checker.isEvolvingArrayOperationTarget
tsc/internal/checker/flow.go	internal/checker	Checker	addEvolvingArrayElementType	1557	1564	tsc/internal/checker/flow.go:Checker.addEvolvingArrayElementType
tsc/internal/checker/flow.go	internal/checker	Checker	finalizeEvolvingArrayType	1566	1571	tsc/internal/checker/flow.go:Checker.finalizeEvolvingArrayType
tsc/internal/checker/flow.go	internal/checker	Checker	getFinalArrayType	1573	1578	tsc/internal/checker/flow.go:Checker.getFinalArrayType
tsc/internal/checker/flow.go	internal/checker	Checker	createFinalArrayType	1580	1588	tsc/internal/checker/flow.go:Checker.createFinalArrayType
tsc/internal/checker/flow.go	internal/checker	Checker	reportFlowControlError	1590	1595	tsc/internal/checker/flow.go:Checker.reportFlowControlError
tsc/internal/checker/flow.go	internal/checker	Checker	isMatchingReference	1597	1649	tsc/internal/checker/flow.go:Checker.isMatchingReference
tsc/internal/checker/flow.go	internal/checker	Checker	getFlowReferenceKey	1657	1663	tsc/internal/checker/flow.go:Checker.getFlowReferenceKey
tsc/internal/checker/flow.go	internal/checker	Checker	writeFlowCacheKey	1665	1725	tsc/internal/checker/flow.go:Checker.writeFlowCacheKey
tsc/internal/checker/flow.go	internal/checker	Checker	getAccessedPropertyName	1727	1741	tsc/internal/checker/flow.go:Checker.getAccessedPropertyName
tsc/internal/checker/flow.go	internal/checker	Checker	tryGetElementAccessExpressionName	1743	1751	tsc/internal/checker/flow.go:Checker.tryGetElementAccessExpressionName
tsc/internal/checker/flow.go	internal/checker	Checker	tryGetNameFromEntityNameExpression	1753	1780	tsc/internal/checker/flow.go:Checker.tryGetNameFromEntityNameExpression
tsc/internal/checker/flow.go	internal/checker		tryGetNameFromType	1782	1790	tsc/internal/checker/flow.go:tryGetNameFromType
tsc/internal/checker/flow.go	internal/checker	Checker	getDestructuringPropertyName	1792	1804	tsc/internal/checker/flow.go:Checker.getDestructuringPropertyName
tsc/internal/checker/flow.go	internal/checker	Checker	getLiteralPropertyNameText	1806	1812	tsc/internal/checker/flow.go:Checker.getLiteralPropertyNameText
tsc/internal/checker/flow.go	internal/checker	Checker	isConstantReference	1814	1839	tsc/internal/checker/flow.go:Checker.isConstantReference
tsc/internal/checker/flow.go	internal/checker	Checker	containsMatchingReference	1841	1849	tsc/internal/checker/flow.go:Checker.containsMatchingReference
tsc/internal/checker/flow.go	internal/checker	Checker	optionalChainContainsReference	1851	1859	tsc/internal/checker/flow.go:Checker.optionalChainContainsReference
tsc/internal/checker/flow.go	internal/checker	Checker	getReferenceCandidate	1861	1874	tsc/internal/checker/flow.go:Checker.getReferenceCandidate
tsc/internal/checker/flow.go	internal/checker	Checker	getReferenceRoot	1876	1884	tsc/internal/checker/flow.go:Checker.getReferenceRoot
tsc/internal/checker/flow.go	internal/checker	Checker	hasMatchingArgument	1886	1896	tsc/internal/checker/flow.go:Checker.hasMatchingArgument
tsc/internal/checker/flow.go	internal/checker	Checker	isOrContainsMatchingReference	1898	1900	tsc/internal/checker/flow.go:Checker.isOrContainsMatchingReference
tsc/internal/checker/flow.go	internal/checker	Checker	replacePrimitivesWithLiterals	1907	1926	tsc/internal/checker/flow.go:Checker.replacePrimitivesWithLiterals
tsc/internal/checker/flow.go	internal/checker		isCoercibleUnderDoubleEquals	1928	1931	tsc/internal/checker/flow.go:isCoercibleUnderDoubleEquals
tsc/internal/checker/flow.go	internal/checker	Checker	isExhaustiveSwitchStatement	1933	1947	tsc/internal/checker/flow.go:Checker.isExhaustiveSwitchStatement
tsc/internal/checker/flow.go	internal/checker	Checker	computeExhaustiveSwitchStatement	1949	1976	tsc/internal/checker/flow.go:Checker.computeExhaustiveSwitchStatement
tsc/internal/checker/flow.go	internal/checker	Checker	eachTypeContainedIn	1978	1985	tsc/internal/checker/flow.go:Checker.eachTypeContainedIn
tsc/internal/checker/flow.go	internal/checker	Checker	getSwitchClauseTypeOfWitnesses	1989	2009	tsc/internal/checker/flow.go:Checker.getSwitchClauseTypeOfWitnesses
tsc/internal/checker/flow.go	internal/checker	Checker	getNotEqualFactsFromTypeofSwitch	2012	2024	tsc/internal/checker/flow.go:Checker.getNotEqualFactsFromTypeofSwitch
tsc/internal/checker/flow.go	internal/checker	Checker	getSwitchClauseTypes	2026	2038	tsc/internal/checker/flow.go:Checker.getSwitchClauseTypes
tsc/internal/checker/flow.go	internal/checker	Checker	getTypeOfSwitchClause	2040	2045	tsc/internal/checker/flow.go:Checker.getTypeOfSwitchClause
tsc/internal/checker/flow.go	internal/checker	Checker	getEffectsSignature	2047	2088	tsc/internal/checker/flow.go:Checker.getEffectsSignature
tsc/internal/checker/flow.go	internal/checker	Checker	getSymbolHasInstanceMethodOfObjectType	2093	2105	tsc/internal/checker/flow.go:Checker.getSymbolHasInstanceMethodOfObjectType
tsc/internal/checker/flow.go	internal/checker	Checker	getPropertyNameForKnownSymbolName	2107	2116	tsc/internal/checker/flow.go:Checker.getPropertyNameForKnownSymbolName
tsc/internal/checker/flow.go	internal/checker	Checker	getTypeOfDottedName	2122	2153	tsc/internal/checker/flow.go:Checker.getTypeOfDottedName
tsc/internal/checker/flow.go	internal/checker	Checker	getExplicitTypeOfSymbol	2155	2195	tsc/internal/checker/flow.go:Checker.getExplicitTypeOfSymbol
tsc/internal/checker/flow.go	internal/checker	Checker	isDeclarationWithExplicitTypeAnnotation	2197	2200	tsc/internal/checker/flow.go:Checker.isDeclarationWithExplicitTypeAnnotation
tsc/internal/checker/flow.go	internal/checker	Checker	isExpandoPropertyFunctionWithReturnTypeAnnotation	2202	2209	tsc/internal/checker/flow.go:Checker.isExpandoPropertyFunctionWithReturnTypeAnnotation
tsc/internal/checker/flow.go	internal/checker	Checker	hasTypePredicateOrNeverReturnType	2211	2213	tsc/internal/checker/flow.go:Checker.hasTypePredicateOrNeverReturnType
tsc/internal/checker/flow.go	internal/checker	Checker	getExplicitThisType	2215	2232	tsc/internal/checker/flow.go:Checker.getExplicitThisType
tsc/internal/checker/flow.go	internal/checker	Checker	getInitialType	2234	2242	tsc/internal/checker/flow.go:Checker.getInitialType
